seccion_codigo,seccion_titulo,division_codigo,division_titulo,grupo_codigo,grupo_titulo,clase_codigo,clase_titulo,base_oecd,países oecd con información,base hnd,incluye
K,Actividades financieras y de seguros,66,Actividades auxiliares de las actividades de servicios financieros,661,"Actividades auxiliares de las actividades de servicios financieros, excepto las de seguros y fondos de pensiones",6619,Otras actividades auxiliares de las actividades de servicios financieros,6619,1,6619,0
K,Actividades financieras y de seguros,66,Actividades auxiliares de las actividades de servicios financieros,662,Actividades auxiliares de las actividades de seguros y fondos de pensiones,6621,Evaluación de riesgos y daños,6621,1,6621,0
K,Actividades financieras y de seguros,66,Actividades auxiliares de las actividades de servicios financieros,662,Actividades auxiliares de las actividades de seguros y fondos de pensiones,6622,Actividades de agentes y corredores de seguros,6622,1,6622,0
K,Actividades financieras y de seguros,66,Actividades auxiliares de las actividades de servicios financieros,662,Actividades auxiliares de las actividades de seguros y fondos de pensiones,6629,Otras actividades auxiliares de las actividades de seguros y fondos de pensiones,6629,1,6629,0
K,Actividades financieras y de seguros,66,Actividades auxiliares de las actividades de servicios financieros,663,Actividades de gestión de fondos,6630,Actividades de gestión de fondos,,,6630,0
L,Actividades inmobiliarias,68,Actividades inmobiliarias,681,Actividades inmobiliarias realizadas con bienes propios o arrendados,6810,Actividades inmobiliarias realizadas con bienes propios o arrendados,6810,31,6810,1
L,Actividades inmobiliarias,68,Actividades inmobiliarias,682,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,6820,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,6820,30,6820,1
M,"Actividades profesionales, científicas y técnicas",69,Actividades jurídicas y de contabilidad,691,Actividades jurídicas,6910,Actividades jurídicas,6910,31,6910,1
M,"Actividades profesionales, científicas y técnicas",69,Actividades jurídicas y de contabilidad,692,"Actividades de contabilidad, teneduría de libros y auditoría; consultoría fiscal",6920,"Actividades de contabilidad, teneduría de libros y auditoría; consultoría fiscal",6920,32,6920,1
M,"Actividades profesionales, científicas y técnicas",70,Actividades de oficinas principales; actividades de consultoría de gestión,701,Actividades de oficinas principales,7010,Actividades de oficinas principales,7010,27,7010,1
M,"Actividades profesionales, científicas y técnicas",70,Actividades de oficinas principales; actividades de consultoría de gestión,702,Actividades de consultoría de gestión,7020,Actividades de consultoría de gestión,7020,30,7020,1
M,"Actividades profesionales, científicas y técnicas",71,Actividades de arquitectura e ingeniería; ensayos y análisis técnicos,711,Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica,7110,Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica,7110,31,7110,1
M,"Actividades profesionales, científicas y técnicas",71,Actividades de arquitectura e ingeniería; ensayos y análisis técnicos,712,Ensayos y análisis técnicos,7120,Ensayos y análisis técnicos,7120,32,7120,1
M,"Actividades profesionales, científicas y técnicas",72,Investigación científica y desarrollo,721,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería,7210,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería,7210,25,7210,1
M,"Actividades profesionales, científicas y técnicas",72,Investigación científica y desarrollo,722,Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades,7220,Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades,7220,28,7220,1
M,"Actividades profesionales, científicas y técnicas",73,Publicidad y estudios de mercado,731,Publicidad,7310,Publicidad,7310,30,7310,1
M,"Actividades profesionales, científicas y técnicas",73,Publicidad y estudios de mercado,732,Estudios de mercado y encuestas de opinión pública,7320,Estudios de mercado y encuestas de opinión pública,7320,31,7320,1
M,"Actividades profesionales, científicas y técnicas",74,"Otras actividades profesionales, científicas y técnicas",741,Actividades especializadas de diseño,7410,Actividades especializadas de diseño,7410,32,7410,1
M,"Actividades profesionales, científicas y técnicas",74,"Otras actividades profesionales, científicas y técnicas",742,Actividades de fotografía,7420,Actividades de fotografía,7420,32,7420,1
M,"Actividades profesionales, científicas y técnicas",74,"Otras actividades profesionales, científicas y técnicas",749,"Otras actividades profesionales, científicas y técnicas n.c.p.",7490,"Otras actividades profesionales, científicas y técnicas n.c.p.",7490,31,7490,1
M,"Actividades profesionales, científicas y técnicas",75,Actividades veterinarias,750,Actividades veterinarias,7500,Actividades veterinarias,7500,32,7500,1
N,Actividades de servicios administrativos y de apoyo,77,Actividades de alquiler y arrendamiento,771,Alquiler y arrendamiento de vehículos automotores,7710,Alquiler y arrendamiento de vehículos automotores,7710,27,7710,1
N,Actividades de servicios administrativos y de apoyo,77,Actividades de alquiler y arrendamiento,772,Alquiler y arrendamiento de efectos personales y enseres domésticos,7721,Alquiler y arrendamiento de equipo recreativo y deportivo,7721,30,7721,1
N,Actividades de servicios administrativos y de apoyo,77,Actividades de alquiler y arrendamiento,772,Alquiler y arrendamiento de efectos personales y enseres domésticos,7722,Alquiler de cintas de vídeo y discos,7722,23,7722,1
N,Actividades de servicios administrativos y de apoyo,77,Actividades de alquiler y arrendamiento,772,Alquiler y arrendamiento de efectos personales y enseres domésticos,7729,Alquiler y arrendamiento de otros efectos personales y enseres domésticos,7729,32,7729,1
N,Actividades de servicios administrativos y de apoyo,77,Actividades de alquiler y arrendamiento,773,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",7730,21,7730,1
N,Actividades de servicios administrativos y de apoyo,77,Actividades de alquiler y arrendamiento,774,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",7740,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",7740,29,7740,1
N,Actividades de servicios administrativos y de apoyo,78,Actividades de empleo,781,Actividades de agencias de empleo,7810,Actividades de agencias de empleo,7810,29,7810,1
N,Actividades de servicios administrativos y de apoyo,78,Actividades de empleo,782,Actividades de agencias de empleo temporal,7820,Actividades de agencias de empleo temporal,7820,30,7820,1
N,Actividades de servicios administrativos y de apoyo,78,Actividades de empleo,783,Otras actividades de dotación de recursos humanos,7830,Otras actividades de dotación de recursos humanos,7830,26,7830,1
N,Actividades de servicios administrativos y de apoyo,79,Actividades de agencias de viajes y operadores turísticos y servicios de reservas y actividades conexas,791,Actividades de agencias de viajes y operadores turísticos,7911,Actividades de agencias de viajes,7911,31,7911,1
N,Actividades de servicios administrativos y de apoyo,79,Actividades de agencias de viajes y operadores turísticos y servicios de reservas y actividades conexas,791,Actividades de agencias de viajes y operadores turísticos,7912,Actividades de operadores turísticos,7912,32,7912,1
N,Actividades de servicios administrativos y de apoyo,79,Actividades de agencias de viajes y operadores turísticos y servicios de reservas y actividades conexas,799,Otros servicios de reservas y actividades conexas,7990,Otros servicios de reservas y actividades conexas,7990,30,7990,1
N,Actividades de servicios administrativos y de apoyo,80,Actividades de seguridad e investigación,801,Actividades de seguridad privada,8010,Actividades de seguridad privada,8010,30,8010,1
N,Actividades de servicios administrativos y de apoyo,80,Actividades de seguridad e investigación,802,Actividades de servicios de sistemas de seguridad,8020,Actividades de servicios de sistemas de seguridad,8020,28,8020,1
N,Actividades de servicios administrativos y de apoyo,80,Actividades de seguridad e investigación,803,Actividades de investigación,8030,Actividades de investigación,8030,26,8030,1
N,Actividades de servicios administrativos y de apoyo,81,Actividades de servicios a edificios y de paisajismo,811,Actividades combinadas de apoyo a instalaciones,8110,Actividades combinadas de apoyo a instalaciones,8110,32,8110,1
N,Actividades de servicios administrativos y de apoyo,81,Actividades de servicios a edificios y de paisajismo,812,Actividades de limpieza,8121,Limpieza general de edificios,8121,32,8121,1
N,Actividades de servicios administrativos y de apoyo,81,Actividades de servicios a edificios y de paisajismo,812,Actividades de limpieza,8129,Otras actividades de limpieza de edificios y de instalaciones industriales,8129,30,8129,1
N,Actividades de servicios administrativos y de apoyo,81,Actividades de servicios a edificios y de paisajismo,813,Actividades de paisajismo y servicios de mantenimiento conexos,8130,Actividades de paisajismo y servicios de mantenimiento conexos,8130,31,8130,1
N,Actividades de servicios administrativos y de apoyo,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,821,Actividades administrativas y de apoyo de oficina,8211,Actividades combinadas de servicios administrativos de oficina,8211,30,8211,1
N,Actividades de servicios administrativos y de apoyo,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,821,Actividades administrativas y de apoyo de oficina,8219,"Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo de oficina",8219,29,8219,1
N,Actividades de servicios administrativos y de apoyo,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,822,Actividades de centros de llamadas,8220,Actividades de centros de llamadas,8220,32,8220,1
N,Actividades de servicios administrativos y de apoyo,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,823,Organización de convenciones y exposiciones comerciales,8230,Organización de convenciones y exposiciones comerciales,8230,30,8230,1
N,Actividades de servicios administrativos y de apoyo,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,829,Actividades de servicios de apoyo a las empresas n.c.p.,8291,Actividades de agencias de cobro y agencias de calificación crediticia,8291,29,8291,1
N,Actividades de servicios administrativos y de apoyo,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,829,Actividades de servicios de apoyo a las empresas n.c.p.,8292,Actividades de envasado y empaquetado,8292,29,8292,1
N,Actividades de servicios administrativos y de apoyo,82,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,829,Actividades de servicios de apoyo a las empresas n.c.p.,8299,Otras actividades de servicios de apoyo a las empresas n.c.p.,8299,30,8299,1
O,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,841,Administración del Estado y aplicación de la política económica y social de la comunidad,8411,Actividades de la administración pública en general,8411,1,8411,0
O,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,841,Administración del Estado y aplicación de la política económica y social de la comunidad,8412,"Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social",8412,2,8412,0
O,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,841,Administración del Estado y aplicación de la política económica y social de la comunidad,8413,Regulación y facilitación de la actividad económica,8413,1,8413,0
O,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,842,Prestación de servicios a la comunidad en general,8421,Relaciones exteriores,8421,1,8421,0
O,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,842,Prestación de servicios a la comunidad en general,8422,Actividades de defensa,8422,1,8422,0
O,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,842,Prestación de servicios a la comunidad en general,8423,Actividades de mantenimiento del orden público y de seguridad,8423,1,8423,0
O,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,843,Actividades de planes de seguridad social de afiliación obligatoria,8430,Actividades de planes de seguridad social de afiliación obligatoria,,,8430,0
P,Enseñanza,85,Enseñanza,851,Enseñanza preescolar y primaria,8510,Enseñanza preescolar y primaria,,,8510,0
P,Enseñanza,85,Enseñanza,852,Enseñanza secundaria,8521,Enseñanza secundaria de formación general,8521,1,8521,0
P,Enseñanza,85,Enseñanza,852,Enseñanza secundaria,8522,Enseñanza secundaria de formación técnica y profesional,8522,2,8522,0
P,Enseñanza,85,Enseñanza,853,Enseñanza superior,8530,Enseñanza superior,,,8530,0
P,Enseñanza,85,Enseñanza,854,Otros tipos de enseñanza,8541,Enseñanza deportiva y recreativa,8541,2,8541,0
P,Enseñanza,85,Enseñanza,854,Otros tipos de enseñanza,8542,Enseñanza cultural,8542,2,8542,0
P,Enseñanza,85,Enseñanza,854,Otros tipos de enseñanza,8549,Otros tipos de enseñanza n.c.p.,8549,2,8549,0
P,Enseñanza,85,Enseñanza,855,Actividades de apoyo a la enseñanza,8550,Actividades de apoyo a la enseñanza,8550,1,8550,0
Q,Actividades de atención de la salud humana y de asistencia social,86,Actividades de atención de la salud humana,861,Actividades de hospitales,8610,Actividades de hospitales,8610,1,8610,0
Q,Actividades de atención de la salud humana y de asistencia social,86,Actividades de atención de la salud humana,862,Actividades de médicos y odontólogos,8620,Actividades de médicos y odontólogos,8620,1,8620,0
Q,Actividades de atención de la salud humana y de asistencia social,86,Actividades de atención de la salud humana,869,Otras actividades de atención de la salud humana,8690,Otras actividades de atención de la salud humana,8690,1,8690,0
Q,Actividades de atención de la salud humana y de asistencia social,87,Actividades de atención en instituciones,871,Actividades de atención de enfermería en instituciones,8710,Actividades de atención de enfermería en instituciones,8710,1,8710,0
Q,Actividades de atención de la salud humana y de asistencia social,87,Actividades de atención en instituciones,872,"Actividades de atención en instituciones para personas con retraso mental, enfermos mentales y toxicómanos",8720,"Actividades de atención en instituciones para personas con retraso mental, enfermos mentales y toxicómanos",8720,1,8720,0
Q,Actividades de atención de la salud humana y de asistencia social,87,Actividades de atención en instituciones,873,Actividades de atención en instituciones para personas de edad y personas con discapacidad,8730,Actividades de atención en instituciones para personas de edad y personas con discapacidad,8730,1,8730,0
Q,Actividades de atención de la salud humana y de asistencia social,87,Actividades de atención en instituciones,879,Otras actividades de atención en instituciones,8790,Otras actividades de atención en instituciones,8790,1,8790,0
Q,Actividades de atención de la salud humana y de asistencia social,88,Actividades de asistencia social sin alojamiento,881,Actividades de asistencia social sin alojamiento para personas de edad y personas con discapacidad,8810,Actividades de asistencia social sin alojamiento para personas de edad y personas con discapacidad,8810,1,8810,0
Q,Actividades de atención de la salud humana y de asistencia social,88,Actividades de asistencia social sin alojamiento,889,Otras actividades de asistencia social sin alojamiento,8890,Otras actividades de asistencia social sin alojamiento,8890,1,8890,0
R,"Actividades artísticas, de entretenimiento y recreativas",90,"Actividades creativas, artísticas y de entretenimiento",900,"Actividades creativas, artísticas y de entretenimiento",9000,"Actividades creativas, artísticas y de entretenimiento",9000,1,9000,0
R,"Actividades artísticas, de entretenimiento y recreativas",91,"Actividades de bibliotecas, archivos y museos y otras actividades culturales",910,"Actividades de bibliotecas, archivos y museos y otras actividades culturales",9101,Actividades de librerías y archivos,9101,2,9101,0
R,"Actividades artísticas, de entretenimiento y recreativas",91,"Actividades de bibliotecas, archivos y museos y otras actividades culturales",910,"Actividades de bibliotecas, archivos y museos y otras actividades culturales",9102,Actividades de museos y conservación de lugares y edificios históricos,9102,2,9102,0
R,"Actividades artísticas, de entretenimiento y recreativas",91,"Actividades de bibliotecas, archivos y museos y otras actividades culturales",910,"Actividades de bibliotecas, archivos y museos y otras actividades culturales",9103,Actividades de jardines botánicos y zoológicos y de reservas naturales,9103,2,9103,0
R,"Actividades artísticas, de entretenimiento y recreativas",92,Actividades de juegos de azar y apuestas,920,Actividades de juegos de azar y apuestas,9200,Actividades de juegos de azar y apuestas,9200,1,9200,0
R,"Actividades artísticas, de entretenimiento y recreativas",93,"Actividades deportivas, de esparcimiento y recreativas",931,Actividades deportivas,9311,Gestión de instalaciones deportivas,9311,3,9311,0
R,"Actividades artísticas, de entretenimiento y recreativas",93,"Actividades deportivas, de esparcimiento y recreativas",931,Actividades deportivas,9312,Actividades de clubes deportivos,9312,2,9312,0
R,"Actividades artísticas, de entretenimiento y recreativas",93,"Actividades deportivas, de esparcimiento y recreativas",931,Actividades deportivas,9319,Otras actividades deportivas,9319,2,9319,0
R,"Actividades artísticas, de entretenimiento y recreativas",93,"Actividades deportivas, de esparcimiento y recreativas",932,Otras actividades de esparcimiento y recreativas,9321,Actividades de parques de atracciones y parques temáticos,9321,2,9321,0
R,"Actividades artísticas, de entretenimiento y recreativas",93,"Actividades deportivas, de esparcimiento y recreativas",932,Otras actividades de esparcimiento y recreativas,9329,Otras actividades de esparcimiento y recreativas n.c.p.,9329,2,9329,0
S,Otras actividades de servicios,94,Actividades de asociaciones,941,"Actividades de asociaciones empresariales, profesionales y de empleadores",9411,Actividades de asociaciones empresariales y de empleadores,9411,1,9411,0
S,Otras actividades de servicios,94,Actividades de asociaciones,941,"Actividades de asociaciones empresariales, profesionales y de empleadores",9412,Actividades de asociaciones profesionales,9412,1,9412,0
S,Otras actividades de servicios,94,Actividades de asociaciones,942,Actividades de sindicatos,9420,Actividades de sindicatos,,,9420,0
S,Otras actividades de servicios,94,Actividades de asociaciones,949,Actividades de otras asociaciones,9491,Actividades de organizaciones religiosas,9491,2,9491,0
S,Otras actividades de servicios,94,Actividades de asociaciones,949,Actividades de otras asociaciones,9492,Actividades de organizaciones políticas,9492,1,9492,0
S,Otras actividades de servicios,94,Actividades de asociaciones,949,Actividades de otras asociaciones,9499,Actividades de otras asociaciones n.c.p.,9499,1,9499,0
S,Otras actividades de servicios,95,Reparación de ordenadores y de efectos personales y enseres domésticos,951,Reparación de ordenadores y equipo de comunicaciones,9511,Reparación de ordenadores y equipo periférico,9511,31,9511,1
S,Otras actividades de servicios,95,Reparación de ordenadores y de efectos personales y enseres domésticos,951,Reparación de ordenadores y equipo de comunicaciones,9512,Reparación de equipo de comunicaciones,9512,30,9512,1
S,Otras actividades de servicios,95,Reparación de ordenadores y de efectos personales y enseres domésticos,952,Reparación de efectos personales y enseres domésticos,9521,Reparación de aparatos electrónicos de consumo,9521,30,9521,1
S,Otras actividades de servicios,95,Reparación de ordenadores y de efectos personales y enseres domésticos,952,Reparación de efectos personales y enseres domésticos,9522,Reparación de aparatos de uso doméstico y equipo doméstico y de jardinería,9522,29,9522,1
S,Otras actividades de servicios,95,Reparación de ordenadores y de efectos personales y enseres domésticos,952,Reparación de efectos personales y enseres domésticos,9523,Reparación de calzado y de artículos de cuero,9523,30,9523,1
S,Otras actividades de servicios,95,Reparación de ordenadores y de efectos personales y enseres domésticos,952,Reparación de efectos personales y enseres domésticos,9524,Reparación de muebles y accesorios domésticos,9524,29,9524,1
S,Otras actividades de servicios,95,Reparación de ordenadores y de efectos personales y enseres domésticos,952,Reparación de efectos personales y enseres domésticos,9529,Reparación de otros efectos personales y enseres domésticos,9529,28,9529,1
S,Otras actividades de servicios,96,Otras actividades de servicios personales,960,Otras actividades de servicios personales,9601,"Lavado y limpieza, incluida la limpieza en seco, de productos textiles y de piel",9601,2,9601,0
S,Otras actividades de servicios,96,Otras actividades de servicios personales,960,Otras actividades de servicios personales,9602,Peluquería y otros tratamientos de belleza,9602,2,9602,0
S,Otras actividades de servicios,96,Otras actividades de servicios personales,960,Otras actividades de servicios personales,9603,Pompas fúnebres y actividades conexas,9603,2,9603,0
S,Otras actividades de servicios,96,Otras actividades de servicios personales,960,Otras actividades de servicios personales,9609,Otras actividades de servicios personales n.c.p.,9609,2,9609,0
T,Actividades de los hogares como empleadores; actividades no diferenciadas de los hogares como productores de bienes y servicios para uso propio,97,Actividades de los hogares como empleadores de personal doméstico,970,Actividades de los hogares como empleadores de personal doméstico,9700,Actividades de los hogares como empleadores de personal doméstico,,,9700,0
T,Actividades de los hogares como empleadores; actividades no diferenciadas de los hogares como productores de bienes y servicios para uso propio,98,Actividades no diferenciadas de los hogares como productores de bienes y servicios para uso propio,981,Actividades no diferenciadas de los hogares como productores de bienes para uso propio,9810,Actividades no diferenciadas de los hogares como productores de bienes para uso propio,,,9810,0
T,Actividades de los hogares como empleadores; actividades no diferenciadas de los hogares como productores de bienes y servicios para uso propio,98,Actividades no diferenciadas de los hogares como productores de bienes y servicios para uso propio,982,Actividades no diferenciadas de los hogares como productores de servicios para uso propio,9820,Actividades no diferenciadas de los hogares como productores de servicios para uso propio,,,9820,0
U,Actividades de organizaciones y órganos extraterritoriales,99,Actividades de organizaciones y órganos extraterritoriales,990,Actividades de organizaciones y órganos extraterritoriales,9900,Actividades de organizaciones y órganos extraterritoriales,,,9900,0
